movie_id,director_id
4002,3379
4003,3380
4004,3381
4005,3108
4006,3382
4007,171
4008,979
4009,3383
4010,3384
4011,3385
4012,3386
4013,3387
4013,3388
4014,3389
4015,1599
4016,3390
4017,3391
4018,3392
4019,3393
4019,3394
4020,3395
4020,3396
4021,3397
4021,3398
4022,3399
4023,3400
4023,3401
4023,3402
4023,3403
4023,3404
4023,3405
4023,3406
4024,3407
4025,3408
4026,3409
4027,13
4028,3410
4029,3411
4030,3412
4031,3413
4032,3414
4033,3415
4034,979
4035,3416
4036,3417
4036,3418
4037,3419
4038,3420
4039,3421
4040,3099
4041,3422
4042,3423
4043,3424
4044,3425
4045,3426
4046,3427
4047,3428
4048,3429
4049,3430
4050,3431
4051,3432
4052,3433
4053,3434
4054,3031
4055,3435
4056,3436
4057,3437
4058,3438
4059,3228
4059,3229
4060,3439
4061,1645
4062,1699
4063,3440
4064,3441
4065,
4066,3442
4066,3443
4067,3444
4068,3445
4069,2312
4070,3446
4071,3447
4072,3448
4073,3449
4074,3450
4075,3451
4076,3452
4077,3453
4078,3454
4079,3455
4080,3456
4081,3457
4082,3458
4083,3459
4084,3460
4085,1405
4086,989
4087,3461
4088,3462
4089,3463
4090,3464
4091,
4092,979
4093,3465
4094,3466
4095,3467
4096,3468
4097,
4098,
4099,3469
4100,3470
4101,997
4102,3471
4103,3472
4104,3473
4104,3474
4105,3475
4106,3476
4106,3477
4107,3478
4108,1897
4109,3479
4110,1181
4111,3480
4111,3481
4112,3482
4112,3483
4113,3484
4114,3485
4115,3486
4116,3487
4117,3488
4118,3489
4119,
4120,3490
4121,3491
4122,3492
4123,3493
4124,3494
4125,3495
4126,3496
4127,3497
4127,3498
4128,
4129,3499
4130,590
4131,3500
4132,3501
4133,3502
4133,3503
4134,3504
4135,3505
4136,3506
4136,3507
4137,186
4138,1405
4139,3508
4140,1405
4141,3509
4142,3510
4143,3511
4144,3512
4145,3513
4146,3514
4147,3515
4147,3516
4147,3517
4147,3518
4147,3519
4147,3520
4147,3521
4147,3522
4148,3523
4149,352
4150,3524
4151,3525
4152,3526
4153,1168
4154,3527
4155,1042
4156,3528
4157,1856
4158,3293
4159,3529
4160,461
4161,3530
4162,3531
4163,3532
4164,3533
4165,138
4166,3534
4167,979
4168,2091
4168,1772
4169,3535
4170,3536
4171,3537
4172,3538
4173,3539
4174,3540
4175,3541
4176,3542
4177,3543
4178,3431
4179,3544
4180,3545
4181,1115
4182,1953
4183,3546
4184,
4185,3547
4186,3293
4187,3548
4188,3549
4189,3550
4190,3551
4191,3552
4192,3375
4193,2233
4194,464
4195,3553
4196,211
4197,3554
4198,3555
4198,3556
4199,1502
4200,3557
4201,
4202,3362
4203,3558
4204,3559
4205,3560
4206,3561
4207,3562
4208,3250
4209,3563
4210,1189
4211,1976
4212,3564
4213,1773
4214,3565
4215,3566
4216,3567
4217,557
4217,3568
4218,719
4218,22
4219,3569
4220,3570
4221,3571
4222,997
4223,3572
4224,997
4225,842
4226,3573
4227,2065
4228,3574
4229,3575
4230,1519
4231,3576
4231,3577
4231,3576
4232,3578
4233,1884
4234,1729
4235,3579
4236,3580
4237,3581
4238,3582
4239,3583
4240,3584
4240,3585
4240,3586
4241,
4242,3587
4243,3588
4244,3122
4245,3071
4246,3312
4247,3589
4248,3590
4249,3591
4250,3592
4251,3593
4252,3594
4253,594
4254,3595
4255,3596
4256,3597
4257,3598
4258,3599
4259,3600
4260,3601
4261,3602
4262,3603
4263,3604
4264,3605
4265,1466
4266,3606
4266,3607
4266,3608
4267,3609
4268,3610
4269,3611
4270,3612
4271,3613
4272,3614
4273,3615
4273,3616
4274,3617
4275,3618
4276,3619
4277,3620
4278,3621
4278,3622
4279,3623
4280,3624
4281,3625
4281,3626
4281,3627
4282,3628
4282,3629
4283,3630
4284,
4285,3631
4286,1469
4287,3179
4288,3632
4289,3633
4290,
4291,3634
4292,3186
4293,3635
4294,3636
4295,3637
4296,3638
4297,1748
4298,3639
4299,3640
4300,3641
4301,3642
4302,3643
4303,3644
4304,3195
4305,3645
4306,3646
4307,3647
4308,3648
4308,3649
4309,3650
4310,3651
4311,3394
4312,3652
4313,3653
4314,3654
4314,3655
4315,3656
4316,3657
4317,3658
4318,3659
4319,3660
4320,3661
4320,3662
4321,3609
4322,
4323,
4324,3663
4325,1884
4326,3664
4327,3665
4328,3666
4329,3667
4330,3668
4331,3669
4332,3670
4333,3671
4334,3672
4335,136
4336,3673
4337,3674
4338,3675
4339,3676
4340,3677
4341,3678
4342,3679
4343,3680
4344,3681
4345,3682
4345,3683
4346,3684
4347,3685
4348,3686
4349,3687
4350,3688
4351,3689
4352,3690
4353,3691
4354,3692
4355,3693
4356,
4357,3694
4358,788
4359,3670
4360,
4361,3695
4362,3696
4363,550
4364,3697
4365,3698
4366,1519
4367,3699
4367,3700
4368,3701
4369,1519
4370,3702
4371,3703
4372,3704
4373,740
4374,3705
4375,3706
4376,3707
4377,3708
4378,3709
4379,3710
4380,
4381,3711
4382,3712
4383,
4384,
4385,3713
4386,
4387,3714
4388,3715
4389,3716
4390,3717
4391,3718
4392,3719
4393,3720
4394,3721
4395,3722
4396,3723
4397,3724
4398,3725
4399,3726
4399,3727
4400,
4401,3728
4402,3729
4403,3730
4404,3731
4405,3732
4406,
4407,3733
4408,3734
4409,3563
4410,3735
4411,3736
4412,1952
4413,2664
4414,3737
4415,3738
4416,1698
4417,3739
4418,3740
4419,1884
4420,3741
4421,
4422,3742
4423,477
4424,3735
4425,3743
4426,3744
4427,3745
4428,
4429,3746
4430,3747
4431,3748
4432,2955
4433,3749
4434,3750
4435,3751
4436,3752
4437,
4438,3753
4439,3754
4440,1575
4441,3755
4442,3756
4443,3757
4443,73
4443,3758
4444,3756
4445,3759
4446,11
4447,140
4448,3760
4449,1179
4450,24
4451,1834
4452,3761
4453,2040
4454,3762
4455,2071
4456,1010
4457,3763
4458,460
4459,171
4460,3764
4461,3765
4462,3580
4463,3766
4464,1837
4465,145
4466,3767
4467,3061
4468,3768
4469,3769
4469,3770
4470,
4471,3771
4472,3772
4473,3773
4474,640
4475,690
4476,3774
4477,3132
4478,2284
4479,3775
4480,1009
4481,
4482,3756
4483,495
4484,3776
4484,3777
4484,3778
4485,3779
4486,3780
4487,3781
4488,2229
4489,3782
4490,111
4490,112
4491,381
4491,3783
4492,1726
4493,3784
4494,3785
4495,3786
4496,1009
4497,1364
4498,3787
4498,3788
4498,3789
4499,3790
4500,3791
4501,3792
4502,3774
4503,3793
4504,416
4505,3794
4506,1551
4507,1210
4508,3795
4509,3796
4510,483
4511,3797
4512,3798
4512,3799
4513,3800
4514,3801
4515,14
4516,3032
4517,3776
4518,3802
4519,3803
4520,3804
4521,3805
4522,806
4523,3806
4524,3807
4525,3808
4526,590
4527,2199
4528,79
4529,3809
4530,3810
4531,3811
4532,1266
4533,550
4534,3812
4535,3813
4536,11
4537,3028
4538,
4539,3814
4540,2071
4541,3815
4541,3816
4542,3817
4543,3818
4544,3819
4544,3820
4544,3821
4545,3051
4546,3807
4547,3822
4547,3823
4548,1998
4549,350
4549,311
4549,351
4549,352
4549,353
4549,354
4549,355
4549,356
4549,357
4549,358
4549,359
4549,360
4549,361
4550,3824
4551,1009
4552,1179
4553,3761
4554,3803
4555,3825
4556,381
4556,3783
4557,74
4558,3826
4559,3827
4560,3828
4561,3030
4561,2621
4562,3829
4563,313
4564,795
4565,922
4566,3830
4567,58
4568,3831
4568,3770
4569,3832
4570,3833
4571,3834
4572,167
4573,3835
4574,1053
4575,23
4576,3836
4577,3837
4578,3838
4579,3839
4580,3840
4581,3841
4582,3842
4583,349
4584,3843
4585,3844
4586,3845
4586,3846
4587,328
4588,3847
4589,3848
4590,3849
4590,3850
4591,3851
4592,3852
4593,3853
4594,3200
4595,3854
4596,3044
4597,3106
4598,3288
4599,3855
4600,3856
4601,3857
4602,3858
4603,349
4604,3859
4604,3860
4605,144
4606,3861
4607,3772
4608,3862
4608,3863
4609,3864
4610,3865
4611,3866
4612,3158
4613,160
4614,3867
4615,1716
4616,3868
4617,495
4618,3869
4619,2713
4620,3870
4621,3871
4622,3872
4623,3873
4623,3874
4624,3875
4625,3876
4625,3877
4626,3833
4627,3085
4628,3878
4629,3879
4630,3880
4631,3881
4632,3882
4633,256
4634,3883
4635,3884
4635,3885
4636,1404
4637,3841
4638,3886
4638,3887
4639,3888
4640,437
4641,521
4642,3889
4642,3890
4642,3891
4643,2798
4643,3892
4644,3893
4645,3894
4646,3895
4647,3896
4648,460
4649,3897
4650,3096
4651,3898
4652,1387
4653,3899
4653,3900
4653,3901
4654,3902
4654,3903
4655,3904
4656,3905
4657,1718
4658,3906
4659,3907
4660,3908
4661,3909
4662,3910
4663,3911
4664,3912
4664,3913
4665,3914
4666,1604
4667,3915
4668,3916
4668,3049
4668,3759
4669,946
4670,3917
4670,3918
4671,3919
4672,3920
4673,3921
4674,3211
4675,3922
4676,3793
4677,3923
4678,3924
4679,3925
4680,3926
4681,3927
4682,3928
4683,3866
4684,3929
4685,3930
4686,3931
4687,67
4688,3932
4689,3933
4690,3782
4691,3504
4692,1575
4693,3934
4694,3865
4694,3935
4694,3936
4695,285
4696,202
4697,3937
4698,3938
4699,
4700,3939
4701,3940
4701,3941
4702,3942
4703,283
4704,3943
4705,495
4706,3944
4707,235
4708,495
4709,1349
4710,3921
4711,3945
4711,3946
4712,604
4713,3947
4714,1648
4715,3948
4716,3949
4717,3950
4718,679
4719,3951
4720,454
4721,3952
4722,381
4722,3783
4723,774
4724,119
4725,3953
4726,3954
4727,3955
4728,687
4729,3956
4730,600
4731,3957
4732,3958
4733,3959
4734,3847
4735,3960
4736,3961
4737,3962
4738,3963
4739,291
4740,3964
4741,3965
4742,3101
4743,3966
4744,3967
4745,3968
4746,3969
4747,3312
4748,3970
4749,3971
4750,3972
4750,3973
4751,3504
4752,3974
4752,3975
4753,3976
4754,3977
4755,3978
4756,3979
4757,3793
4758,3980
4758,3981
4758,3982
4758,3983
4759,3984
4760,3985
4761,3986
4762,714
4763,3987
4764,3988
4765,3989
4766,3990
4767,3991
4768,
4769,3992
4770,3993
4771,3994
4772,3995
4773,3996
4774,2492
4775,797
4776,3997
4777,3998
4778,3999
4779,4000
4780,1726
4781,4001
4782,3200
4783,11
4784,3819
4784,3820
4785,4002
4786,138
4787,4003
4788,4004
4789,1367
4790,3909
4791,4005
4792,868
4793,4006
4793,4007
4794,207
4794,208
4795,4008
4795,4009
4796,4010
4797,4011
4798,4012
4798,4013
4799,4014
4800,4015
4801,536
4801,537
4802,4016
4803,695
4804,4017
4804,4018
4805,11
4806,4019
4807,4020
4808,1099
4809,4021
4810,3870
4811,4022
4812,638
4813,384
4814,4023
4815,3185
4816,21
4817,4024
4818,4025
4819,4026
4820,4027
4821,4028
4822,4029
4823,3909
4824,4030
4825,3139
4826,4031
4826,4032
4827,4033
4828,
4829,4034
4830,4035
4831,3235
4832,4036
4833,4037
4833,4038
4834,55
4835,4039
4836,4040
4837,4041
4838,4042
4839,4043
4840,4044
4841,2291
4842,4045
4843,4046
4844,4047
4845,4048
4845,4049
4846,3855
4847,3528
4848,4050
4849,4051
4850,4052
4851,4053
4852,4054
4853,3206
4854,3758
4855,3313
4856,3867
4857,4055
4858,4056
4859,4057
4860,4058
4861,4050
4862,3124
4863,138
4864,4059
4865,2948
4866,2260
4867,820
4868,4060
4869,4061
4870,3143
4871,590
4872,4062
4873,4063
4873,4064
4873,4065
4874,3947
4875,3806
4876,4066
4877,4067
4878,4068
4879,687
4880,
4881,4069
4881,4070
4882,4071
4883,4072
4884,937
4885,3785
4886,4073
4887,3049
4888,257
4889,4074
4890,4075
4890,4076
4891,4077
4892,1350
4893,1580
4894,4078
4895,3756
4896,4079
4897,172
4898,4080
4898,4081
4899,1090
4899,1091
4900,4082
4901,1094
4902,633
4903,4083
4904,1855
4905,4084
4906,4085
4907,4086
4908,4087
4909,4088
4909,2270
4910,3312
4911,4089
4912,
4913,3870
4914,4090
4915,4091
4916,4092
4917,4093
4918,4094
4918,4095
4918,4096
4919,4097
4920,4098
4921,3171
4922,1677
4923,3853
4924,4099
4925,3998
4926,4100
4927,4101
4928,928
4929,451
4930,2604
4931,272
4932,184
4933,4102
4934,4103
4935,4104
4935,4105
4936,4106
4937,4107
4938,3049
4939,4108
4940,4109
4941,4110
4942,4111
4943,4112
4944,4113
4945,4114
4946,4115
4947,3364
4948,4116
4949,4117
4950,1551
4951,4118
4952,4119
4953,4120
4954,4121
4955,1605
4956,4122
4957,4123
4958,4124
4959,4125
4960,1372
4961,3909
4962,4126
4963,4127
4964,4128
4965,4129
4966,4130
4967,
4968,2154
4969,4131
4970,4132
4971,4133
4972,3349
4973,3327
4974,4134
4975,4135
4975,4136
4976,174
4977,4137
4978,2394
4979,
4980,4138
4981,4139
4981,1387
4982,3465
4983,4140
4983,149
4984,4141
4985,4142
4986,4143
4986,569
4986,268
4987,4144
4988,3196
4989,4145
4990,541
4991,604
4992,1364
4993,4146
4994,3051
4995,4147
4996,2227
4996,4148
4997,4149
4998,4150
4999,387
4999,386
5000,4151
5001,
5002,4152
5003,4153
5004,4154
5005,4155
5006,4156
5007,939
5008,4157
5009,4158
5010,4159
5011,4160
5012,4161
5013,3921
5014,4162
5015,3870
5016,4163
5017,4164
5018,4165
5019,4166
5020,590
5021,3145
5022,450
5023,4167
5023,4168
5023,4169
5024,4170
5025,4171
5026,3145
5027,4172
5028,1328
5029,4173
5030,4174
5031,4175
5031,4176
5032,4177
5033,4178
5033,4179
5034,4180
5035,4181
5036,3870
5037,4182
5038,130
5039,4183
5040,4184
5041,4185
5042,4186
5043,4187
5044,3258
5045,4188
5046,4189
5047,1594
5048,4190
5049,4191
5050,4192
5051,968
5052,4193
5053,3179
5054,883
5055,352
5056,4194
5057,4195
5058,4150
5059,4196
5060,4197
5061,4198
5062,167
5063,1200
5063,1205
5064,1293
5065,4197
5066,3558
5067,
5068,851
5069,
5070,4199
5071,4200
5072,4201
5073,3879
5074,4202
5075,3726
5076,4203
5077,4204
5078,4205
5079,4206
5080,4207
5081,4208
5081,4209
5082,4210
5083,1009
5084,4211
5085,4212
5086,3540
5087,4213
5087,4214
5088,4215
5089,4216
5090,2513
5091,4217
5092,2833
5093,4218
5094,4219
5095,4220
5096,4221
5097,4222
5098,4223
5098,4224
5099,3096
5100,
5101,3270
5102,33
5103,4225
5104,4226
5105,3772
5106,4227
5107,3599
5108,4228
5109,4229
5110,3258
5111,4230
5112,821
5113,4231
5114,4232
5115,3938
5116,4233
5117,4234
5118,3793
5119,4235
5120,4236
5121,4237
5122,4238
5122,4239
5123,430
5124,4240
5125,4241
5126,4242
5127,4243
5128,4244
5129,3857
5130,4245
5130,4246
5131,3071
5132,3563
5133,4247
5134,4093
5135,4248
5136,4249
5137,4250
5138,1115
5139,3227
5140,4251
5141,4252
5142,4028
5143,2260
5144,3896
5145,4253
5146,793
5147,4254
5148,3042
5149,4255
5150,3034
5151,3439
5152,4256
5153,532
5154,822
5155,38
5156,3433
5157,3044
5158,4257
5159,3942
5160,4258
5160,4259
5161,4106
5162,4260
5163,4261
5163,4262
5164,4263
5165,4264
5166,4265
5167,4266
5168,1061
5169,3991
5170,4267
5171,4268
5172,4269
5173,4270
5174,4271
5175,4272
5176,414
5177,4273
5178,
5179,4053
5180,4274
5181,4275
5182,4276
5183,4277
5184,4278
5185,4279
5186,4280
5187,94
5188,4281
5189,4282
5190,995
5191,3828
5192,3743
5193,4283
5194,4284
5195,3960
5196,4285
5197,1099
5198,4286
5199,4287
5200,
5201,4288
5202,4289
5203,4290
5204,4291
5205,4292
5205,4293
5206,4294
5207,4295
5207,4296
5208,4297
5209,1647
5210,2154
5211,4298
5212,148
5213,4299
5214,4300
5214,4301
5215,
5216,4302
5217,4303
5218,4304
5219,4305
5220,2195
5220,2196
5221,4306
5222,4307
5223,4308
5224,4309
5225,4310
5226,3071
5227,4311
5228,808
5229,4312
5230,969
5231,4313
5232,4314
5233,4315
5234,4316
5235,4317
5236,1551
5237,3116
5238,1393
5239,
5240,3864
5241,3921
5242,4318
5243,595
5244,4040
5245,4319
5246,4320
5247,4321
5247,4322
5248,4323
5249,4324
5250,4325
5251,4326
5252,4327
5253,4328
5254,4329
5254,4330
5255,4331
5256,4082
5257,4332
5258,4333
5259,4334
5260,4335
5261,3429
5262,4336
5263,872
5264,4337
5265,4338
5266,4339
5267,4340
5267,3540
5268,4341
5268,4342
5269,4343
5269,4344
5270,4345
5271,4084
5272,4346
5272,4347
5273,4348
5274,4349
5275,3988
5276,3964
5277,4350
5278,4351
5279,4352
5280,4353
5281,4354
5282,4355
5283,4356
5284,
5285,4357
5286,4358
5287,
5288,4359
5289,4063
5290,4360
5291,4361
5292,4362
5293,4363
5293,4364
5294,4365
5295,4366
5295,4367
5296,4368
5297,4369
5298,4370
5299,4371
5299,4372
5300,4373
5300,851
5301,4374
5302,4375
5303,4376
5304,
5305,4377
5306,4378
5307,4379
5308,4380
5309,4381
5310,4382
5311,3090
5312,4383
5313,1726
5314,4384
5315,4385
5316,4386
5317,744
5318,4387
5319,4066
5320,4388
5320,4389
5321,4390
5322,4391
5323,4392
5324,4393
5325,4394
5326,3288
5327,3461
5328,3562
5329,21
5330,461
5331,4395
5332,2107
5333,3813
5334,4396
5335,4397
5336,1161
5337,4398
5338,4399
5339,4400
5340,4401
5341,4402
5342,4403
5343,3926
5344,2424
5345,4404
5346,4405
5346,4406
5347,1143
5348,4407
5349,3923
5350,3813
5351,4408
5351,4409
5352,4410
5352,4411
5353,4412
5354,4413
5355,4414
5356,
5357,4415
5357,4416
5358,4417
5359,4418
5359,4419
5360,2713
5361,4420
5362,4421
5363,3998
5364,2294
5365,4422
5366,4423
5367,1966
5368,4424
5369,4425
5370,4426
5371,4427
5372,4428
5372,4429
5373,4430
5374,4431
5374,4432
5375,4433
5376,4434
5377,567
5378,570
5379,4435
5380,4436
5381,4437
5382,4438
5383,4439
5384,4039
5385,4440
5386,4441
5387,4442
5388,3844
5389,4363
5389,4364
5389,4443
5390,4444
5390,4445
5391,4446
5391,4447
5392,4448
5393,4449
5394,18
5395,4450
5396,4451
5397,4452
5398,4453
5399,439
5400,4454
5401,299
5402,4455
5402,4456
5403,4457
5404,3250
5405,774
5406,4458
5407,349
5408,4459
5409,4460
5410,4461
5411,1115
5412,4462
5413,567
5414,4463
5415,4464
5416,4465
5417,4466
5417,4467
5418,4468
5419,4469
5420,4470
5421,3161
5422,4471
5423,4472
5424,970
5425,3992
5426,248
5427,1094
5427,4473
5427,4474
5427,4475
5427,3044
5427,1847
5427,4476
5427,4477
5427,4478
5427,4479
5427,1192
5428,4480
5429,4481
5430,4482
5430,4483
5431,4484
5431,4485
5431,4486
5432,
5433,4153
5434,4487
5435,4488
5436,4489
5437,4490
5438,4491
5439,4492
5440,4493
5441,4494
5442,3206
5443,4495
5444,774
5444,4496
5445,4497
5446,4498
5446,4499
5447,3415
5448,4500
5449,4501
5450,4502
5451,4503
5452,4504
5453,4505
5454,4506
5455,4507
5456,860
5457,3384
5458,4508
5459,4509
5460,4510
5461,4511
5462,4512
5463,4513
5464,3763
5465,4514
5466,17
5467,4515
5468,84
5468,4516
5468,83
5469,4517
5470,4518
5471,
5472,4170
5473,534
5474,4519
5475,4520
5475,4521
5476,4522
5477,4523
5478,3805
5479,4524
5480,4066
5481,4525
5482,3428
5483,4526
5484,4527
5485,4528
5485,4529
5486,4530
5487,4531
5488,4532
5489,4533
5490,4534
5491,4535
5492,4536
5493,4537
5494,4538
5495,4539
5496,3743
5497,596
5498,4226
5499,3855
5500,4540
5501,4541
5502,4542
5503,4543
5504,4544
5505,4545
5506,4546
5506,2803
5507,4547
5507,4548
5508,4549
5509,4550
5510,4551
5511,4552
5512,4553
5513,18
5514,4554
5514,4555
5515,3708
5516,
5517,4004
5518,
5519,4556
5520,1918
5521,4557
5522,2798
5523,3924
5524,4558
5525,1599
5526,4559
5527,4560
5528,4
5528,5
5529,
5530,3595
5531,4561
5532,4562
5532,4563
5533,4564
5534,2948
5535,4565
5535,4566
5536,4567
5537,3934
5538,4568
5539,4569
5540,4570
5541,3911
5542,4571
5543,4572
5544,2126
5545,4573
5546,4574
5547,4575
5548,12
5549,4576
5550,4577
5551,513
5552,4578
5553,4579
5554,3922
5555,4580
5556,4581
5557,3759
5558,4582
5559,3494
5560,4583
5561,4043
5562,4584
5563,4585
5564,4586
5565,4587
5566,4588
5567,4204
5568,4589
5568,4358
5568,4590
5569,3376
5570,3049
5571,4591
5572,4592
5573,4593
5574,4594
5575,4595
5576,4043
5577,4596
5578,4597
5579,4598
5579,4599
5580,3350
5581,3960
5582,4600
5582,3781
5583,4601
5584,970
5585,4602
5586,4603
5587,4604
5588,4605
5589,4606
5590,4607
5591,4608
5592,4609
5593,2312
5594,4610
5595,85
5596,
5597,1998
5598,1898
5599,
5600,2389
5601,4611
5602,3763
5603,
5604,4612
5605,4613
5606,4614
5607,1795
5607,1796
5608,4615
5609,4616
5610,3322
5611,4333
5612,4617
5613,4618
5614,4619
5615,2260
5615,4620
5616,4621
5617,1561
5618,4622
5619,4623
5620,2345
5621,4624
5622,4625
5623,4626
5624,4627
5625,4628
5626,874
5627,847
5628,4629
5629,4630
5630,4631
5631,4632
5632,4476
5633,4633
5634,4634
5635,4635
5636,1551
5637,3928
5638,4636
5639,4637
5640,4638
5641,4639
5642,4640
5642,4641
5643,4642
5644,4643
5645,4644
5645,2703
5645,4645
5646,4646
5647,4647
5648,4648
5648,4649
5649,4650
5650,4651
5651,4652
5652,4027
5653,4653
5654,4654
5655,4655
5656,624
5657,4656
5658,1166
5659,4657
5660,4658
5661,4659
5662,4660
5663,4661
5664,4662
5665,4663
5666,4664
5667,2229
5667,4665
5667,4666
5668,4667
5669,4668
5670,1275
5671,4669
5672,926
5673,4670
5674,937
5674,4246
5674,4327
5675,4671
5676,4672
5677,4673
5678,4674
5679,4675
5680,4676
5681,4677
5682,4642
5683,4678
5684,4679
5685,4680
5686,4681
5687,3822
5687,4682
5688,4683
5689,4684
5690,4685
5691,3149
5691,4686
5691,4687
5691,3098
5691,4688
5691,4689
5691,148
5691,1138
5691,4690
5691,966
5691,359
5692,4137
5693,4691
5694,4692
5694,4693
5695,2713
5696,4694
5697,3116
5698,4695
5699,4696
5700,3267
5701,4226
5702,4697
5703,682
5704,4698
5705,292
5706,4699
5706,4700
5707,4701
5708,4702
5709,2121
5710,3433
5711,4703
5712,4704
5713,4705
5714,4706
5715,4707
5716,4708
5717,4709
5718,4710
5719,876
5720,4711
5721,1543
5722,4712
5722,4713
5723,4714
5723,4430
5724,728
5725,4715
5726,4716
5727,4717
5728,4718
5729,4719
5730,4720
5731,4642
5732,1037
5733,4721
5734,4722
5735,4723
5736,2078
5737,1328
5738,
5739,4724
5740,4725
5741,50
5742,4726
5743,4727
5744,4728
5745,4457
5746,4729
5747,4678
5748,4730
5749,4708
5750,3558
5751,863
5752,4731
5753,128
5754,3934
5755,3504
5756,286
5757,4732
5758,4733
5759,1039
5759,4734
5760,4735
5761,4736
5762,146
5763,332
5764,532
5765,417
5766,4737
5767,4738
5768,4333
5769,4739
5770,4264
5771,4098
5772,4740
5773,4741
5774,4742
5775,4743
5776,2948
5777,4744
5777,4745
5778,4746
5779,1820
5780,4747
5781,4748
5782,3528
5783,4749
5784,4750
5785,4751
5786,4752
5787,29
5788,1214
5789,4753
5789,4754
5790,4755
5791,4756
5792,4757
5792,4758
5793,4491
5794,4759
5795,4760
5796,4761
5797,989
5798,4510
5799,4762
5800,4763
5801,2639
5802,4764
5803,1162
5804,
5805,4765
5806,4138
5807,4766
5807,4767
5808,4768
5809,4769
5810,4770
5811,4771
5812,4772
5813,2079
5814,4128
5815,4773
5816,4774
5816,4775
5817,4776
5818,4777
5819,4778
5820,1098
5821,4779
5822,2144
5823,4780
5823,4781
5824,4782
5825,4783
5826,4784
5827,3078
5827,4785
5828,3813
5829,4786
5830,4787
5831,4788
5832,4789
5833,4382
5834,4790
5835,4791
5835,4792
5836,4793
5837,3942
5838,4794
5839,3911
5840,4795
5841,2948
5842,451
5843,4060
5844,4796
5845,4797
5846,3828
5847,4798
5848,4799
5849,4800
5849,4801
5850,1057
5851,4663
5852,1533
5853,4802
5854,3355
5855,982
5856,4803
5857,4804
5858,4805
5859,4806
5860,4807
5860,4808
5860,4809
5861,4810
5862,4811
5863,4812
5864,4813
5865,3926
5866,4814
5867,4815
5867,4816
5868,3621
5869,3829
5870,4817
5871,4818
5872,4819
5873,4820
5874,4821
5875,4822
5876,4823
5877,4384
5878,4824
5879,4825
5880,19
5881,3873
5881,3874
5882,4826
5883,4827
5884,467
5885,654
5886,4828
5887,4829
5887,4830
5888,4831
5889,4832
5890,4833
5891,4834
5892,4835
5893,518
5894,4836
5895,4837
5896,4548
5897,4838
5898,4839
5898,4840
5899,4841
5900,4842
5900,4843
5901,4844
5902,4845
5903,4846
5904,4847
5905,4848
5906,4642
5907,4849
5908,4850
5909,4851
5910,4852
5910,4853
5911,4854
5912,2040
5913,3682
5913,3683
5914,4855
5915,3415
5916,4856
5917,
5918,4857
5919,942
5920,162
5921,4858
5922,4642
5923,4859
5923,4860
5924,4861
5925,4862
5925,4863
5926,4413
5927,4864
5928,4364
5928,4443
5929,1541
5930,4864
5931,4865
5932,285
5933,4866
5934,
5935,4867
5936,4868
5937,4869
5938,869
5939,3095
5940,4870
5941,4871
5942,4872
5943,2977
5944,692
5945,4873
5946,4874
5947,
5948,4875
5949,4876
5949,4877
5950,3989
5951,4878
5952,4879
5953,4880
5954,4881
5955,4882
5956,1506
5957,4063
5958,4883
5959,143
5960,4454
5961,4884
5962,3902
5962,4885
5962,4886
5962,4887
5962,4888
5963,4889
5964,4890
5965,2269
5966,4891
5967,4892
5968,4893
5969,3569
5970,4894
5971,4895
5972,1141
5973,1556
5973,4896
5973,4897
5974,4898
5975,
5976,4899
5977,4900
5978,4901
5979,4501
5980,4902
5981,4043
5982,4903
5982,4904
5983,4841
5984,4905
5985,3205
5985,4906
5986,4907
5987,516
5987,4908
5987,4909
5988,4910
5989,4911
5990,4912
5991,3157
5992,4913
5993,1511
5994,4914
5995,3028
5996,4915
5997,4916
5998,4917
5999,4918
6000,4919
6000,19
6000,4920
6001,3201
6002,4476
6003,4921
6004,4898
6005,4922
6006,4923
6007,4924
6008,4925
6009,4926
6010,4927
6011,4928
6012,4929
6013,4077
6014,4930
6015,744
6016,4931
6017,4932
6018,1727
6019,4933
6020,4934
6021,4935
6022,4073
6023,3349
6024,4936
6025,4937
6026,4938
6027,4939
6028,135
6029,4940
6029,4941
6030,4942
6031,4267
6032,832
6033,
6034,1627
6035,4943
6036,4944
6037,344
6038,4945
6039,4946
6040,4947
6040,4948
6041,4949
6042,4950
6043,4951
6044,4952
6045,3087
6045,3088
6046,4003
6047,4953
6048,4954
6049,4955
6050,4956
6051,4957
6052,445
6053,13
6054,4958
6055,4959
6056,4960
6057,600
6058,4961
6059,1387
6060,4962
6060,4963
6061,4964
6062,1931
6063,4965
6064,4252
6065,4966
6066,4122
6067,4967
6068,4968
6069,4969
6069,4970
6070,1537
6071,4971
6072,4642
6073,1475
6074,4972
6075,4973
6076,3049
6077,4974
6078,4975
6079,4976
6080,2357
6081,4977
6082,4978
6083,4979
6084,4980
6085,4981
6086,3805
6087,4982
6088,3203
6089,4983
6090,3954
6091,854
6092,4984
6093,4985
6094,4411
6095,4986
6096,4987
6097,4988
6098,4989
6099,4990
6100,4991
6101,4992
6102,1895
6103,4993
6103,4994
6104,564
6105,4995
6106,4996
6107,640
6108,4997
6109,4998
6110,
6111,4548
6112,4999
6113,5000
6114,562
6115,815
6116,5001
6117,4391
6118,5002
6119,5003
6120,5004
6121,5005
6122,5006
6123,5007
6124,
6125,5008
